candidate_id,requisition_id,first_name,last_name,experience_years,status
CAND11954,REQ17241,Ian,Lam,2.0,Hired
CAND11955,REQ07808,Laura,Smith,14.9,Rejected
CAND11956,REQ06826,Russell,Dennis,2.6,Interviewing
CAND11957,REQ04563,Matthew,Doyle,18.1,Interviewing
CAND11958,REQ10666,Crystal,Walker,0.7,Rejected
CAND11959,REQ06187,Teresa,Sherman,17.7,Rejected
CAND11960,REQ23502,Jeffrey,Jones,2.2,Rejected
CAND11961,REQ10813,Brandon,Jackson,14.4,Rejected
CAND11962,REQ22779,Edward,Alvarado,8.4,Rejected
CAND11963,REQ05241,Cory,Garcia,8.0,Offer Extended
CAND11964,REQ14778,Kim,Hall,9.5,Rejected
CAND11965,REQ15894,Jennifer,Davis,17.0,Hired
CAND11966,REQ13406,Martin,Smith,8.4,Rejected
CAND11967,REQ17657,Ryan,Davis,4.2,Interviewing
CAND11968,REQ19800,Hannah,Johnson,7.6,Rejected
CAND11969,REQ01212,David,Newton,12.5,Rejected
CAND11970,REQ11087,Elizabeth,Garcia,3.6,Rejected
CAND11971,REQ01921,Debra,Pratt,16.8,Interviewing
CAND11972,REQ23740,Michael,White,13.4,Rejected
CAND11973,REQ05548,Timothy,Johnson,10.6,Rejected
CAND11974,REQ17983,Teresa,Wagner,6.8,Hired
CAND11975,REQ11295,Margaret,Johnson,1.6,Rejected
CAND11976,REQ09632,Lisa,Hall,11.1,Rejected
CAND11977,REQ23182,Nicole,Perkins,4.9,Rejected
CAND11978,REQ21517,Judith,Williams,19.3,Rejected
CAND11979,REQ18526,Andrea,Perez,3.1,Hired
CAND11980,REQ06197,Michelle,Parker,2.7,Rejected
CAND11981,REQ08346,Thomas,Watkins,16.8,Rejected
CAND11982,REQ22311,Robert,Green,6.5,Hired
CAND11983,REQ00303,Carrie,Norris,2.3,Rejected
CAND11984,REQ08573,Daisy,Charles,10.8,Rejected
CAND11985,REQ22393,Anthony,Schwartz,10.2,Rejected
CAND11986,REQ08694,Timothy,Shaw,5.8,Rejected
CAND11987,REQ23238,Samantha,Wilson,17.7,Rejected
CAND11988,REQ18228,Megan,Griffin,12.5,Rejected
CAND11989,REQ02161,Scott,Whitaker,15.9,Rejected
CAND11990,REQ19041,George,Mcdonald,18.7,Rejected
CAND11991,REQ01804,Jason,Reyes,16.9,Hired
CAND11992,REQ14198,Jimmy,Shaffer,6.3,Rejected
CAND11993,REQ07972,Kenneth,Pham,19.3,Rejected
CAND11994,REQ19110,Kimberly,Knapp,13.2,Hired
CAND11995,REQ11094,Steve,Taylor,3.8,Interviewing
CAND11996,REQ02828,Tara,Jackson,11.0,Rejected
CAND11997,REQ21834,Trevor,Jones,10.2,Rejected
CAND11998,REQ08964,Ashley,Marsh,5.0,Interviewing
CAND11999,REQ12993,David,Friedman,9.4,Hired
CAND12000,REQ12621,Adrian,Shaw,17.4,Rejected
CAND12001,REQ11047,Heather,Smith,5.3,Rejected
CAND12002,REQ16859,Claudia,Fowler,19.3,Rejected
CAND12003,REQ03684,Justin,Fischer,11.9,Rejected
CAND12004,REQ06650,Dominique,West,10.9,Interviewing
CAND12005,REQ13527,Leroy,Jimenez,12.3,Hired
CAND12006,REQ09466,Anna,Singh,6.3,Offer Extended
CAND12007,REQ11341,Michael,Fuller,17.1,Rejected
CAND12008,REQ05049,Samuel,Pena,10.0,Rejected
CAND12009,REQ14684,Michael,Flores,6.8,Rejected
CAND12010,REQ23289,Alice,Jacobs,11.5,Rejected
CAND12011,REQ17499,Amanda,Rubio,15.7,Rejected
CAND12012,REQ23823,Theresa,Brown,19.5,Interviewing
CAND12013,REQ15802,Andrew,Leach,4.0,Rejected
CAND12014,REQ04732,Alan,Flores,6.6,Rejected
CAND12015,REQ23432,Timothy,Heath,12.5,Rejected
CAND12016,REQ11336,Isaac,King,3.2,Rejected
CAND12017,REQ05669,Nicole,Flores,13.8,Rejected
CAND12018,REQ22915,Laura,Hart,14.5,Rejected
CAND12019,REQ14564,Mary,Williams,2.1,Rejected
CAND12020,REQ14173,Lori,Evans,10.5,Interviewing
CAND12021,REQ22381,Eric,Davis,7.2,Rejected
CAND12022,REQ19757,Dustin,Dawson,17.1,Interviewing
CAND12023,REQ18466,Kim,Sloan,18.8,Hired
CAND12024,REQ09492,Joel,Kelley,19.8,Rejected
CAND12025,REQ12843,Sarah,Lindsey,10.5,Rejected
CAND12026,REQ10188,Jessica,Martin,2.7,Rejected
CAND12027,REQ09125,Christopher,Howard,10.2,Rejected
CAND12028,REQ06732,Jennifer,Hines,0.3,Rejected
CAND12029,REQ23776,Autumn,Savage,9.0,Rejected
CAND12030,REQ13422,Susan,Hernandez,2.5,Rejected
CAND12031,REQ23545,Jeremy,Williams,10.8,Interviewing
CAND12032,REQ15802,Chelsea,Lang,13.1,Interviewing
CAND12033,REQ07618,Michael,Johnston,9.2,Hired
CAND12034,REQ23774,Allison,Arnold,3.4,Rejected
CAND12035,REQ18879,Lucas,Edwards,17.2,Hired
CAND12036,REQ00371,Martha,Bennett,5.4,Rejected
CAND12037,REQ15949,Robin,Jordan,1.0,Rejected
CAND12038,REQ07948,Annette,Watson,11.7,Rejected
CAND12039,REQ15496,Jamie,Taylor,0.3,Rejected
CAND12040,REQ12407,Jason,Morris,2.1,Rejected
CAND12041,REQ18598,Ashley,Dean,6.8,Rejected
CAND12042,REQ15130,Jackie,Harris,14.5,Rejected
CAND12043,REQ19757,Andrew,Pollard,9.9,Rejected
CAND12044,REQ22791,Anthony,Stephens,2.5,Hired
CAND12045,REQ02327,Robert,Schroeder,14.0,Rejected
CAND12046,REQ11111,Jonathan,Howard,2.1,Rejected
CAND12047,REQ06422,David,Campbell,4.6,Rejected
CAND12048,REQ08343,Eric,Hopkins,1.9,Rejected
CAND12049,REQ12597,Steven,Stanley,15.7,Rejected
CAND12050,REQ13269,Michael,Love,13.4,Rejected
CAND12051,REQ20447,Philip,Walker,8.8,Offer Extended
CAND12052,REQ02024,Evan,Knight,2.7,Rejected
CAND12053,REQ08730,Christopher,Smith,8.2,Rejected
CAND12054,REQ13592,Karen,Clarke,0.4,Rejected
CAND12055,REQ00550,Troy,Taylor,8.6,Interviewing
CAND12056,REQ03821,Jessica,Griffin,17.3,Rejected
CAND12057,REQ12061,Jeffrey,Green,15.8,Rejected
CAND12058,REQ06467,David,Carlson,17.5,Rejected
CAND12059,REQ17172,Eric,Evans,6.7,Rejected
CAND12060,REQ10414,Denise,Dickerson,18.8,Rejected
CAND12061,REQ05364,Bradley,Hardy,4.3,Rejected
CAND12062,REQ06215,Morgan,Wood,5.4,Rejected
CAND12063,REQ21268,Jason,Bradley,10.8,Rejected
CAND12064,REQ04954,Patrick,Wheeler,17.6,Rejected
CAND12065,REQ22954,Eric,Garcia,12.0,Hired
CAND12066,REQ09585,Michele,Harrison,18.4,Rejected
CAND12067,REQ09766,David,Massey,10.4,Rejected
CAND12068,REQ06984,Jeffrey,Davis,17.4,Rejected
CAND12069,REQ20665,Danny,Hall,16.0,Interviewing
CAND12070,REQ22862,Rachael,Fitzpatrick,14.0,Rejected
CAND12071,REQ11600,Craig,Griffin,8.3,Interviewing
CAND12072,REQ09925,Edward,Durham,15.4,Rejected
CAND12073,REQ17826,Theresa,Marsh,18.1,Hired
CAND12074,REQ21793,Casey,Jacobs,18.1,Rejected
CAND12075,REQ13774,Katherine,Sanders,3.6,Rejected
CAND12076,REQ16715,Willie,Romero,10.0,Interviewing
CAND12077,REQ23566,Thomas,Campbell,7.5,Rejected
CAND12078,REQ03725,Andrew,Holloway,5.4,Rejected
CAND12079,REQ02407,Rick,Perez,4.7,Rejected
CAND12080,REQ22404,Erin,Schroeder,13.8,Rejected
CAND12081,REQ14028,Elizabeth,Brandt,7.5,Rejected
CAND12082,REQ05510,Kristen,Bowman,3.6,Rejected
CAND12083,REQ13791,Allen,Hopkins,14.8,Rejected
CAND12084,REQ19371,Andre,Gallegos,1.0,Rejected
CAND12085,REQ10211,Cassandra,Perry,9.2,Rejected
CAND12086,REQ18484,Ashley,Montgomery,0.9,Rejected
CAND12087,REQ16779,Patricia,Williams,15.5,Rejected
CAND12088,REQ19485,Stacy,Parker,6.3,Rejected
CAND12089,REQ11758,Connie,Ramos,4.2,Rejected
CAND12090,REQ00918,Travis,Quinn,12.9,Rejected
CAND12091,REQ12194,Autumn,Adams,13.0,Interviewing
CAND12092,REQ19660,Nicholas,Turner,7.5,Rejected
CAND12093,REQ05584,Kristopher,Jones,11.4,Rejected
CAND12094,REQ13480,Jason,Buckley,19.9,Rejected
CAND12095,REQ22845,James,Taylor,8.3,Rejected
CAND12096,REQ24080,Brian,Salas,1.4,Rejected
CAND12097,REQ22898,Patrick,Thomas,3.5,Hired
CAND12098,REQ21967,Jacob,Kirk,11.8,Rejected
CAND12099,REQ09557,Maria,Anderson,19.1,Rejected
CAND12100,REQ23679,Stephanie,Gray,5.8,Offer Extended
CAND12101,REQ07372,Nicholas,Phillips,14.9,Rejected
CAND12102,REQ20592,Larry,Vance,11.4,Rejected
CAND12103,REQ19844,Daniel,Sims,18.1,Rejected
CAND12104,REQ08397,Michelle,Baker,2.5,Rejected
CAND12105,REQ03030,Keith,Brooks,11.6,Rejected
CAND12106,REQ19907,Christopher,Davis,5.6,Interviewing
CAND12107,REQ24154,Adrian,Richardson,18.3,Interviewing
CAND12108,REQ11648,Lindsay,Blackwell,3.8,Hired
CAND12109,REQ08657,Kelly,Ward,3.1,Interviewing
CAND12110,REQ23256,Robert,Vasquez,13.2,Rejected
CAND12111,REQ12899,Robert,Pena,12.2,Rejected
CAND12112,REQ15140,Melanie,Wilson,5.0,Interviewing
CAND12113,REQ23965,Kyle,Butler,16.3,Offer Extended
CAND12114,REQ10071,Tonya,Ruiz,7.6,Interviewing
CAND12115,REQ04525,Tammy,Morgan,9.4,Rejected
CAND12116,REQ13056,Doris,Perez,7.5,Rejected
CAND12117,REQ17519,Bryan,Hogan,15.4,Hired
CAND12118,REQ10937,Shelley,Mcguire,11.8,Interviewing
CAND12119,REQ14286,Caitlin,Johnson,6.1,Rejected
CAND12120,REQ24735,Michelle,Williams,13.2,Rejected
CAND12121,REQ17738,Tina,Murphy,9.4,Rejected
CAND12122,REQ14994,Patricia,Ramos,6.9,Interviewing
CAND12123,REQ08560,Lisa,Brewer,10.9,Rejected
CAND12124,REQ23809,Michelle,Sullivan,11.6,Rejected
CAND12125,REQ24110,Caroline,Brown,5.8,Rejected
CAND12126,REQ08340,Dwayne,Munoz,5.4,Rejected
CAND12127,REQ04306,Frank,Gilmore,4.9,Rejected
CAND12128,REQ19072,Lance,Bell,5.1,Hired
CAND12129,REQ10826,Tamara,Thompson,9.3,Rejected
CAND12130,REQ12989,Steven,Berger,9.4,Hired
CAND12131,REQ06132,Heather,Miller,12.1,Rejected
CAND12132,REQ19165,Joseph,Campbell,13.8,Rejected
CAND12133,REQ14806,Andrew,Rodriguez,18.8,Rejected
CAND12134,REQ04867,Nicholas,Boyle,4.6,Interviewing
CAND12135,REQ00236,Cynthia,Torres,6.4,Interviewing
CAND12136,REQ00932,Stephanie,Watson,19.1,Interviewing
CAND12137,REQ09642,Mark,Lowe,7.3,Rejected
CAND12138,REQ12852,Dennis,Mcgee,17.6,Hired
CAND12139,REQ14075,Amy,Beck,15.4,Rejected
CAND12140,REQ02580,Ray,Patton,18.4,Rejected
CAND12141,REQ22722,Jose,Miller,0.8,Rejected
CAND12142,REQ21501,Anthony,Jackson,15.3,Hired
CAND12143,REQ23520,Richard,Dixon,15.9,Rejected
CAND12144,REQ02170,Kelsey,Martinez,12.4,Rejected
CAND12145,REQ21774,Charles,Taylor,11.5,Rejected
CAND12146,REQ05882,Lacey,Wagner,4.3,Rejected
CAND12147,REQ20457,James,Murray,10.6,Rejected
CAND12148,REQ10008,Nancy,Klein,19.0,Rejected
CAND12149,REQ12978,Megan,Davis,8.3,Rejected
CAND12150,REQ16899,Jesse,Wilson,12.9,Rejected
CAND12151,REQ18855,Steven,Richardson,9.6,Rejected
CAND12152,REQ23105,Laurie,Campbell,1.4,Rejected
CAND12153,REQ02561,Michael,Garcia,3.0,Interviewing
CAND12154,REQ19756,Darlene,Strickland,0.2,Rejected
CAND12155,REQ21491,Andrea,Buchanan,13.5,Rejected
CAND12156,REQ14758,Kimberly,Castillo,9.6,Interviewing
CAND12157,REQ20207,Marcus,Price,9.5,Rejected
CAND12158,REQ21927,Jessica,Miller,12.6,Rejected
CAND12159,REQ15779,Michael,Kirk,10.4,Rejected
CAND12160,REQ16566,Roger,Watson,17.4,Interviewing
CAND12161,REQ15695,Cynthia,Richards,13.0,Hired
CAND12162,REQ02725,James,Everett,11.6,Rejected
CAND12163,REQ05279,Tanya,Andrews,3.3,Rejected
CAND12164,REQ07375,Antonio,Bradford,7.4,Rejected
CAND12165,REQ08933,Elizabeth,Gomez,17.0,Rejected
CAND12166,REQ15445,Marilyn,Clark,4.2,Rejected
CAND12167,REQ12947,Michael,Davis,7.1,Rejected
CAND12168,REQ17873,Christopher,Khan,4.0,Hired
CAND12169,REQ14658,Danny,Pittman,13.2,Rejected
CAND12170,REQ11876,David,Kaufman,11.7,Rejected
CAND12171,REQ00065,Todd,Hill,1.1,Rejected
CAND12172,REQ01763,Douglas,Tran,8.7,Rejected
CAND12173,REQ15538,Janet,Byrd,5.9,Rejected
CAND12174,REQ08506,Christine,Evans,15.7,Rejected
CAND12175,REQ23396,Noah,Maxwell,4.4,Hired
CAND12176,REQ01292,Kaylee,Sweeney,15.7,Interviewing
CAND12177,REQ15192,Ian,Wolfe,16.7,Hired
CAND12178,REQ12439,James,Rose,12.4,Rejected
CAND12179,REQ14401,Nicole,Knox,5.5,Hired
CAND12180,REQ24655,Kevin,White,10.7,Rejected
CAND12181,REQ18515,Julie,Ross,3.3,Rejected
CAND12182,REQ22937,Alyssa,Willis,4.7,Offer Extended
CAND12183,REQ11260,Brian,Luna,19.4,Interviewing
CAND12184,REQ04885,Adam,Hernandez,0.1,Rejected
CAND12185,REQ20369,James,Brown,12.0,Rejected
CAND12186,REQ05557,Brenda,Barry,18.7,Rejected
CAND12187,REQ15011,Kenneth,Stewart,11.6,Hired
CAND12188,REQ21911,Cody,Flowers,10.5,Interviewing
CAND12189,REQ15942,Stephanie,Green,16.1,Rejected
CAND12190,REQ17626,Paul,Harper,7.8,Interviewing
CAND12191,REQ24974,Thomas,Martinez,9.0,Rejected
CAND12192,REQ02707,Francisco,Nelson,13.8,Offer Extended
CAND12193,REQ18529,Carl,Woods,16.5,Interviewing
CAND12194,REQ07163,Kristina,Jones,10.1,Hired
CAND12195,REQ08347,Mary,Arnold,15.2,Rejected
CAND12196,REQ00536,Stacey,Steele,8.0,Interviewing
CAND12197,REQ05410,Jamie,Ryan,18.8,Interviewing
CAND12198,REQ11324,Felicia,Diaz,12.8,Rejected
CAND12199,REQ03620,Brian,Martin,15.7,Interviewing
CAND12200,REQ02906,Elizabeth,Cruz,14.7,Offer Extended
CAND12201,REQ15250,Jessica,Oconnor,19.3,Interviewing
CAND12202,REQ14552,Ruth,Kaufman,10.9,Rejected
CAND12203,REQ07704,Charles,Aguirre,5.9,Rejected
CAND12204,REQ10990,Stephanie,Simmons,9.9,Hired
CAND12205,REQ02386,Michele,Boyd,16.1,Rejected
CAND12206,REQ12858,Sarah,Clark,3.2,Rejected
CAND12207,REQ12721,Andrew,Daniel,15.8,Rejected
CAND12208,REQ21519,Timothy,Decker,1.9,Rejected
CAND12209,REQ02119,Kevin,Vargas,17.5,Rejected
CAND12210,REQ18190,Lisa,Patterson,14.7,Rejected
CAND12211,REQ04176,Duane,Mathis,7.6,Offer Extended
CAND12212,REQ11590,Amanda,Murray,0.0,Rejected
CAND12213,REQ09320,Michael,Montes,7.9,Rejected
CAND12214,REQ11066,Mitchell,Graves,15.0,Rejected
CAND12215,REQ05537,Robert,White,2.0,Rejected
CAND12216,REQ10921,Sabrina,Romero,7.2,Rejected
CAND12217,REQ09023,Allison,Scott,7.7,Rejected
CAND12218,REQ17508,Kyle,Spears,4.5,Rejected
CAND12219,REQ08547,Parker,Sutton,2.0,Hired
CAND12220,REQ22091,Kenneth,Stephens,5.8,Rejected
CAND12221,REQ17494,Denise,Dunn,16.4,Hired
CAND12222,REQ11044,Michael,Evans,13.2,Hired
CAND12223,REQ20255,Maureen,Gregory,9.8,Rejected
CAND12224,REQ13038,Grace,Anderson,14.6,Rejected
CAND12225,REQ22030,Austin,Nichols,14.9,Rejected
CAND12226,REQ23683,Alicia,Harper,12.9,Rejected
CAND12227,REQ07230,Angela,Lawson,6.4,Rejected
CAND12228,REQ12993,Deborah,Barnett,5.2,Rejected
CAND12229,REQ13916,Amanda,Reyes,2.2,Interviewing
CAND12230,REQ19711,Robert,Beck,5.1,Rejected
CAND12231,REQ05651,Danielle,Miller,2.8,Rejected
CAND12232,REQ24802,Gregory,Garza,16.0,Rejected
CAND12233,REQ07875,Katherine,James,7.6,Rejected
CAND12234,REQ19394,Raymond,Wright,4.4,Rejected
CAND12235,REQ08598,Kimberly,Wilson,7.2,Rejected
CAND12236,REQ04039,Michael,Jones,19.8,Rejected
CAND12237,REQ06867,Kari,Green,16.7,Interviewing
CAND12238,REQ15770,Madison,Acosta,2.9,Rejected
CAND12239,REQ14167,Anne,Thomas,1.3,Interviewing
CAND12240,REQ08035,Laura,Parker,3.3,Interviewing
CAND12241,REQ01973,John,Calhoun,4.6,Interviewing
CAND12242,REQ19460,Shirley,Hall,10.4,Hired
CAND12243,REQ02076,Christopher,Collins,16.3,Interviewing
CAND12244,REQ01961,Jose,Green,4.8,Interviewing
CAND12245,REQ21151,Juan,Bolton,1.3,Rejected
CAND12246,REQ23126,Rickey,Welch,12.0,Rejected
CAND12247,REQ17142,Mitchell,Wheeler,11.3,Rejected
CAND12248,REQ03574,Samantha,Morales,16.8,Interviewing
CAND12249,REQ19106,Brandon,Byrd,19.0,Rejected
CAND12250,REQ17527,Emma,Bennett,19.9,Rejected
CAND12251,REQ01562,Erika,Contreras,15.9,Rejected
CAND12252,REQ08926,Zachary,Leon,9.2,Rejected
CAND12253,REQ18188,Barbara,House,19.0,Rejected
CAND12254,REQ05208,Christopher,Stewart,19.5,Rejected
CAND12255,REQ17732,Haley,Macdonald,17.5,Rejected
CAND12256,REQ12983,David,Roberson,11.8,Rejected
CAND12257,REQ20280,Luke,Potter,16.2,Hired
CAND12258,REQ07146,Lindsey,Kelley,5.4,Rejected
CAND12259,REQ05125,Brenda,Moreno,7.5,Rejected
CAND12260,REQ13563,Mark,Nixon,0.5,Rejected
CAND12261,REQ21550,Edward,Boone,14.4,Rejected
CAND12262,REQ05608,Angie,Roth,11.3,Rejected
CAND12263,REQ07990,Whitney,Rocha,9.2,Rejected
CAND12264,REQ23129,Brandi,Estrada,2.0,Rejected
CAND12265,REQ10108,Robert,Holmes,7.3,Rejected
CAND12266,REQ00929,Kelly,Green,9.8,Hired
CAND12267,REQ20688,Joshua,Richardson,17.4,Interviewing
CAND12268,REQ15861,Derek,Edwards,18.4,Offer Extended
CAND12269,REQ03206,Robert,Steele,7.9,Rejected
CAND12270,REQ19895,Juan,Jennings,4.0,Rejected
CAND12271,REQ22133,Steven,Watkins,12.8,Offer Extended
CAND12272,REQ24823,Steven,Lynch,5.6,Rejected
CAND12273,REQ01046,Holly,Weber,16.8,Rejected
CAND12274,REQ23765,Deborah,Robinson,5.1,Interviewing
CAND12275,REQ23342,Patty,Bishop,14.4,Rejected
CAND12276,REQ02264,Elizabeth,Cole,5.3,Rejected
CAND12277,REQ18176,Christopher,Miller,9.0,Rejected
CAND12278,REQ15033,Walter,Pierce,14.3,Interviewing
CAND12279,REQ04833,Debbie,Gonzales,1.8,Hired
CAND12280,REQ06847,Tina,Flores,18.1,Rejected
CAND12281,REQ01435,Yvette,Chavez,7.7,Hired
CAND12282,REQ06272,Connor,Bailey,5.6,Hired
CAND12283,REQ04457,Bonnie,Alexander,17.5,Interviewing
CAND12284,REQ07337,Jennifer,Davis,4.7,Rejected
CAND12285,REQ11245,Sandra,Johnson,9.7,Rejected
CAND12286,REQ23698,Tammy,Mcgee,6.9,Rejected
CAND12287,REQ01803,Chase,Austin,2.1,Rejected
CAND12288,REQ19651,Caroline,Pacheco,12.9,Hired
CAND12289,REQ06177,Jessica,Sosa,7.1,Rejected
CAND12290,REQ05931,Phillip,Yu,14.2,Rejected
CAND12291,REQ07847,Kayla,Booker,6.2,Rejected
CAND12292,REQ15942,David,Glover,0.7,Offer Extended
CAND12293,REQ20616,Emily,Vega,8.5,Rejected
CAND12294,REQ02406,James,Mcbride,15.8,Rejected
CAND12295,REQ07665,Michael,Duncan,12.5,Interviewing
CAND12296,REQ11787,Kristine,Brown,9.1,Rejected
CAND12297,REQ08020,Sylvia,Morris,11.3,Rejected
CAND12298,REQ11192,Daniel,Riggs,0.0,Rejected
CAND12299,REQ16111,Theodore,Pruitt,18.2,Interviewing
CAND12300,REQ10481,Ruth,Johnson,10.5,Rejected
CAND12301,REQ09300,Lisa,Johnson,9.1,Rejected
CAND12302,REQ11583,Emily,Stephens,8.3,Interviewing
CAND12303,REQ06244,Brandon,Gutierrez,5.7,Rejected
CAND12304,REQ10755,Connie,Abbott,1.9,Hired
CAND12305,REQ02920,Laura,Simpson,3.9,Hired
CAND12306,REQ08213,Timothy,Robertson,2.8,Interviewing
CAND12307,REQ04554,Jeffrey,Allen,11.3,Rejected
CAND12308,REQ03902,Matthew,Brown,14.1,Rejected
CAND12309,REQ13531,Timothy,Martin,4.5,Offer Extended
CAND12310,REQ15593,Jason,Gilbert,8.3,Rejected
CAND12311,REQ22763,Justin,Jones,3.6,Rejected
CAND12312,REQ20015,Terrence,Friedman,9.2,Rejected
CAND12313,REQ06001,Brandon,Blankenship,16.5,Rejected
CAND12314,REQ16367,Shelia,Jones,0.6,Interviewing
CAND12315,REQ19608,Michelle,Pratt,10.2,Rejected
CAND12316,REQ01976,Emily,Mcdaniel,3.9,Rejected
CAND12317,REQ03793,Whitney,Williams,6.3,Rejected
CAND12318,REQ18318,Kayla,Fox,5.8,Rejected
CAND12319,REQ11426,Rebecca,Bennett,1.2,Interviewing
CAND12320,REQ16089,Autumn,Turner,5.3,Interviewing
CAND12321,REQ16221,Corey,Hamilton,10.9,Rejected
CAND12322,REQ14801,Stephanie,Frank,2.6,Rejected
CAND12323,REQ22736,Jacob,Gross,1.2,Rejected
CAND12324,REQ20324,Jacob,Jennings,12.7,Rejected
CAND12325,REQ20248,Jose,Jimenez,18.5,Rejected
CAND12326,REQ11638,Shane,Foster,7.5,Rejected
CAND12327,REQ07948,Amanda,Mueller,19.8,Rejected
CAND12328,REQ17529,Bonnie,Grant,11.6,Hired
CAND12329,REQ11531,Paula,West,7.3,Interviewing
CAND12330,REQ07761,William,Harrison,13.6,Rejected
CAND12331,REQ22327,Denise,Mcknight,6.0,Rejected
CAND12332,REQ00743,Michael,Stone,4.4,Rejected
CAND12333,REQ05006,Spencer,Rojas,6.3,Rejected
CAND12334,REQ16652,Ashley,Johnson,1.1,Hired
CAND12335,REQ09628,Amy,Donovan,17.6,Rejected
CAND12336,REQ10130,Mark,Petty,18.4,Hired
CAND12337,REQ23236,Zachary,Collier,4.7,Rejected
CAND12338,REQ16019,Breanna,Rodriguez,3.1,Rejected
CAND12339,REQ07430,Bethany,Farrell,15.6,Offer Extended
CAND12340,REQ00037,Christine,Miles,10.7,Rejected
CAND12341,REQ16467,Scott,Howard,4.9,Rejected
CAND12342,REQ21088,Philip,Thomas,0.9,Hired
CAND12343,REQ02185,Angelica,Barrett,2.8,Rejected
CAND12344,REQ12067,Brittany,Price,18.4,Rejected
CAND12345,REQ16275,Pamela,Mercer,17.4,Rejected
CAND12346,REQ12994,Glenn,Torres,16.8,Offer Extended
CAND12347,REQ08702,Amanda,Mack,16.8,Rejected
CAND12348,REQ18992,Joshua,Stevens,11.8,Rejected
CAND12349,REQ01752,Robert,Smith,19.8,Rejected
CAND12350,REQ21054,Robert,Berry,9.9,Rejected
CAND12351,REQ03099,Aaron,Grant,6.2,Rejected
CAND12352,REQ04314,Erik,Franklin,9.2,Rejected
CAND12353,REQ17381,Scott,Marsh,4.6,Rejected
CAND12354,REQ06546,William,Brooks,17.4,Hired
CAND12355,REQ06425,Bethany,Shelton,18.8,Rejected
CAND12356,REQ19162,Jamie,Benson,10.3,Hired
CAND12357,REQ06072,Joshua,Elliott,4.6,Offer Extended
CAND12358,REQ08423,Maria,Stewart,15.0,Rejected
CAND12359,REQ19148,Jocelyn,Ferguson,15.8,Hired
CAND12360,REQ08198,Theresa,Green,2.5,Offer Extended
CAND12361,REQ05194,Ricardo,Carter,18.9,Rejected
CAND12362,REQ01864,Michael,Martin,19.3,Rejected
CAND12363,REQ17091,Larry,Fuentes,4.6,Offer Extended
CAND12364,REQ14298,Tiffany,Andrews,17.2,Hired
CAND12365,REQ14229,Chelsey,White,7.0,Rejected
CAND12366,REQ23641,Raymond,Thornton,20.0,Rejected
CAND12367,REQ13111,Laura,Moore,19.7,Rejected
CAND12368,REQ03782,Sarah,Gallegos,2.3,Rejected
CAND12369,REQ13333,Ashley,Stewart,2.0,Rejected
CAND12370,REQ06032,Stephanie,Hatfield,19.0,Rejected
CAND12371,REQ02289,Rebekah,George,7.0,Interviewing
CAND12372,REQ18733,Meredith,Price,9.8,Rejected
CAND12373,REQ23488,Nicolas,Thomas,17.3,Rejected
CAND12374,REQ10931,Lance,Sellers,18.6,Interviewing
CAND12375,REQ10224,Briana,King,8.4,Interviewing
CAND12376,REQ10426,Jacqueline,Gomez,12.4,Rejected
CAND12377,REQ06487,Diana,Herring,5.0,Rejected
CAND12378,REQ17886,Valerie,Obrien,16.8,Rejected
CAND12379,REQ14769,Kaitlin,Fisher,4.4,Interviewing
CAND12380,REQ00974,Susan,Love,14.0,Rejected
CAND12381,REQ06768,Jacob,Dennis,18.8,Interviewing
CAND12382,REQ00089,James,Lam,8.2,Offer Extended
CAND12383,REQ02787,Joseph,Jones,12.2,Rejected
CAND12384,REQ20236,Jonathan,Whitehead,14.3,Interviewing
CAND12385,REQ03400,Larry,Solis,11.2,Interviewing
CAND12386,REQ13015,Ashley,Calderon,0.6,Interviewing
CAND12387,REQ15926,Michael,Johnson,6.3,Hired
CAND12388,REQ11773,Justin,Hill,8.2,Interviewing
CAND12389,REQ14639,Maria,Stein,2.7,Rejected
CAND12390,REQ00751,Adam,Rowe,11.4,Hired
CAND12391,REQ12049,Jeffrey,Flynn,15.2,Hired
CAND12392,REQ04549,George,Peterson,16.8,Hired
CAND12393,REQ06399,Alexandra,Adkins,7.4,Rejected
CAND12394,REQ23075,Charles,Perez,16.0,Rejected
CAND12395,REQ06378,Zachary,Brown,7.0,Rejected
CAND12396,REQ14867,Summer,Stafford,18.7,Rejected
CAND12397,REQ10473,Christine,Jones,17.3,Rejected
CAND12398,REQ00293,Darlene,Ross,8.5,Rejected
CAND12399,REQ01278,Jonathan,Shaw,14.1,Rejected
CAND12400,REQ12081,Nathaniel,Craig,9.4,Rejected
CAND12401,REQ06453,Kristin,Boone,7.7,Rejected
CAND12402,REQ14364,Robert,Wilson,10.6,Interviewing
CAND12403,REQ11651,David,Villegas,2.6,Hired
CAND12404,REQ21366,Donna,Ramirez,10.1,Rejected
CAND12405,REQ21922,Claudia,Thompson,3.8,Rejected
CAND12406,REQ18901,Ruben,Lucas,17.7,Rejected
CAND12407,REQ19798,Daniel,Walker,16.9,Rejected
CAND12408,REQ21886,Amy,Ruiz,7.8,Rejected
CAND12409,REQ12891,Jonathan,Franklin,17.0,Hired
CAND12410,REQ18341,William,Pugh,3.2,Interviewing
CAND12411,REQ14305,Maria,Smith,1.8,Hired
CAND12412,REQ13958,Emily,Nixon,12.7,Rejected
CAND12413,REQ10011,Keith,Meza,15.5,Rejected
